idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
226	Kry meer inligting by die Departement van Justisie en Grondwetlike Ontwikkeling .	kry meer inligting by die departement van justisie en grondwetlike ontwikkeling	C O O O O O O O O O O	meer inligting by die departement kry van justisie en grondwetlike ontwikkeling	O O O O O F O O O O O
227	Doen aansoek by die landdroshof in die distrik waar die persoon woon wat onderhoud betaal .	doen aansoek by die landdroshof in die distrik waar die persoon woon wat onderhoud betaal	C O O O O O O O O O O C O O C	aansoek by die landdroshof in die distrik doen waar woon die persoon wat onderhoud betaal	O O O O O O O F O F O O O O C
228	Vul die toepaslike aansoekvorm in en stuur dit saam met 'n inkomste-en-uitgawestaat aan die onderhoudsbeampte .	vul die toepaslike aansoekvorm in en stuur dit saam met 'n inkomste-en-uitgawestaat aan die onderhoudsbeampte	C O O O O O C O O O O O O O O	die toepaslike aansoekvorm in vul en stuur dit saam met 'n inkomste-en-uitgawestaat aan die onderhoudsbeampte	O O O O F O C O O O O O O O O
229	Doen aansoek om wysiging van die bevel by die landdroskantoor in die distrik waar die persoon woon aan wie jy onderhoud betaal .	doen aansoek om wysiging van die bevel by die landdroskantoor in die distrik waar die persoon woon aan wie jy onderhoud betaal	C O O O O O O O O O O O O O O O C O O O O C	doen aansoek om wysiging van die bevel by die landdroskantoor in die distrik waar die persoon woon aan wie jy onderhoud betaal	C O O O O O O O O O O O O O O O C O O O O C
230	Vul die toepaslike vorm in en stuur dit aan die onderhoudsbeampte .	vul die toepaslike vorm in en stuur dit aan die onderhoudsbeampte	C O O O O O C O O O O	die toepaslike vorm in vul en dit aan die onderhoudsbeampte stuur	O O O O F O O O O O F
231	'n Volledige inkomste-en-uitgawestaat , asook 'n verklaring waarin die redes vir die aansoek uiteengesit word , moet aan die onderhoudsbeampte gestuur word ongeag of jy die persoon is wat onderhoud ontvang en of jy die persoon is wat onderhoud betaal .	'n volledige inkomste-en-uitgawestaat asook 'n verklaring waarin die redes vir die aansoek uiteengesit word moet aan die onderhoudsbeampte gestuur word ongeag of jy die persoon is wat onderhoud ontvang en of jy die persoon is wat onderhoud betaal	O O O O O O C O O O C C O O O O O C O O O O O C O O O O O O C C O O C O O C	'n volledige inkomste-en-uitgawestaat asook 'n verklaring waarin die redes vir die aansoek uiteengesit word is aan die onderhoudsbeampte moet ongeag of is jy die word gestuur wat onderhoud ontvang persoon en of jy die persoon wat onderhoud betaal	O O O O O O O O O O O O C C F O O O F O O F O O F F O O C O O O O O O O O C
232	Dieselfde prosedure as wanneer 'n onderhoudseis vir die eerste keer ingestel word , sal nou gevolg word .	dieselfde prosedure as wanneer 'n onderhoudseis vir die eerste keer ingestel word sal nou gevolg word	O O O C O C C O O O O O O O C C	dieselfde prosedure as wanneer 'n onderhoudseis vir die eerste keer ingestel word sal word nou gevolg	O O O O O O O O O O C C C F O F
233	Jy sal as 'n gelyke behandel word , met waardigheid , respek en menslikheid .	jy sal as 'n gelyke behandel word met waardigheid respek en menslikheid	O C O O O C C O O O O O	jy sal word as 'n gelyke behandel met waardigheid respek en menslikheid	O C F O O O F O O O O O
234	Jou aansoek sal so gou en doeltreffend as moontlik hanteer word .	jou aansoek sal so gou en doeltreffend as moontlik hanteer word	O O C O O O O O O C C	jou aansoek so gou en doeltreffend hanteer as sal moontlik word	O O O O O O F O F O C
235	Jy kan enige klagte aanhangig maak by die onderhoudsondersoekbeampte ; die onderhoudsbeampte ; die bestuurder van die hof ; die Streekshoof : Justisie en Staatkundige Ontwikkeling , of die Sentrum vir Uitnemende Diens ; die Nasionale Departement van Justisie en Grondwetlike Ontwikkeling se Onderhoudsprojek ; of by die Direktoraat : Geslagsake .	jy kan enige klagte aanhangig maak by die onderhoudsondersoekbeampte die onderhoudsbeampte die bestuurder van die hof die streekshoof justisie en staatkundige ontwikkeling of die sentrum vir uitnemende diens die nasionale departement van justisie en grondwetlike ontwikkeling se onderhoudsprojek of by die direktoraat geslagsake	O C O O O C O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	jy kan enige klagte aanhangig maak by die onderhoudsondersoekbeampte die onderhoudsbeampte die bestuurder van die hof die streekshoof justisie en staatkundige ontwikkeling of die sentrum vir uitnemende diens die nasionale departement van justisie en grondwetlike ontwikkeling se onderhoudsprojek of by die direktoraat geslagsake	O C O O O C O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
236	Tensy die balju vra vir 'n voorskot ten einde 'n eksekusiebevel vir onderhoud uit te voer , sal daar min of geen koste wees nie .	tensy die balju vra vir 'n voorskot ten einde 'n eksekusiebevel vir onderhoud uit te voer sal daar min of geen koste wees nie	O C O O O O O C O O O C O O O O O O O O O O O C	tensy die balju vra vir 'n voorskot ten einde 'n eksekusiebevel voer vir onderhoud uit te daar min of geen wees sal koste nie	O O O C O O O O O O O F O O O O O O O O F F O O
237	Aangesien die registrasie van 'n maatskappy met aandelekapitaal ingewikkeld is , word aansoekers aangeraai om die dienste van 'n prokureur daarvoor te bekom .	aangesien die registrasie van 'n maatskappy met aandelekapitaal ingewikkeld is word aansoekers aangeraai om die dienste van 'n prokureur daarvoor te bekom	O O O O O O O O O C C O C O O O O O O O O C	aangesien die registrasie van 'n maatskappy met aandelekapitaal ingewikkeld is word aansoekers aangeraai om die dienste van 'n prokureur daarvoor bekom te	O O O O O O O O O C C O C O O O O O O O F O
238	Die akte van oprigting en statute van 'n maatskappy moet spesiaal opgestel en aangepas word om by die maatskappy met aandelekapitaal te pas en dit moet deur 'n notaris , wat 'n professionele regspraktisyn is , gesertifiseer word .	die akte van oprigting en statute van 'n maatskappy moet spesiaal opgestel en aangepas word om by die maatskappy met aandelekapitaal te pas en dit moet deur 'n notaris wat 'n professionele regspraktisyn is gesertifiseer word	O O O O O O O O O C O C O C C O O O O O O O C O O C O O O O O O O C C C	die akte moet van oprigting en opgestel statute van 'n maatskappy spesiaal en aangepas word om by die maatskappy met aandelekapitaal te en pas dit gesertifiseer word deur 'n notaris wat 'n professionele regspraktisyn is moet	O O F O O O F O O O O O O C C O O O O O O O O F O F F O O O O O O O F F
239	'n Openbare maatskappy kan Tabel A op die aansoekvorm volledig só aanvaar of dit laat aanpas met dien verstande dat dit steeds aan die vereistes van die Maatskappywet , 1973 voldoen .	'n openbare maatskappy kan tabel a op die aansoekvorm volledig só aanvaar of dit laat aanpas met dien verstande dat dit steeds aan die vereistes van die maatskappywet 1973 voldoen	O O O C O O O O O O O C O O C O O O O C O O O O O O O O O C	'n openbare maatskappy kan tabel a op die aansoekvorm volledig só aanvaar of dit laat aanpas met dien verstande dat dit steeds aan die vereistes voldoen van die maatskappywet 1973	O O O C O O O O O O O C O O C C O O O O O O O O O F O O O O
240	'n Privaat maatskappy kan Tabel B op die aansoekvorm volledig só aanvaar of dit laat aanpas met dien verstande dat dit steeds aan die vereistes van die Maatskappywet , 1973 voldoen .	'n privaat maatskappy kan tabel b op die aansoekvorm volledig só aanvaar of dit laat aanpas met dien verstande dat dit steeds aan die vereistes van die maatskappywet 1973 voldoen	O O O C O O O O O O O C O O C O O O O C O O O O O O O O O C	'n privaat maatskappy kan tabel b op die aansoekvorm volledig só aanvaar of laat dit aanpas met dien verstande dat dit steeds voldoen aan die vereistes van die maatskappywet 1973	O O O C O O O O O O O C O F O C O O O O O O F O O O O O O O
241	Tree met die Companies and Intellectual Property Registration Office in verbinding .	tree met die companies and intellectual property registration office in verbinding	C O O O O O O O O O O	met die companies and intellectual property tree registration office in verbinding	O O O O O O F O O O O
242	Doen aansoek om 'n naam te reserveer deur vorm CM5 voor te lê - Aansoek om die reservering van 'n naam .	doen aansoek om 'n naam te reserveer deur vorm cm5 voor te lê aansoek om die reservering van 'n naam	C O O O O O C O O O O O C O O O O O O O	doen aansoek reserveer om 'n naam te deur vorm cm5 voor te lê aansoek om die reservering van 'n naam	C O F O O O O O O O O O C O O O O O O O
243	Die vorm is by die Departement van Handel en Nywerheid te kry .	die vorm is by die departement van handel en nywerheid te kry	O O C O O O O O O O O C	die vorm by die departement van handel en nywerheid te kry is	O O O O O O O O O O F F
244	Vul vorm CM29 in - Inhoud van register van direkteure , ouditeure en amptenare .	vul vorm cm29 in inhoud van register van direkteure ouditeure en amptenare	C O O O O O O O O O O O	vul vorm cm29 in inhoud van register van direkteure ouditeure en amptenare	C O O O O O O O O O O O
245	Die vorm is by die Departement van Handel en Nywerheid te kry .	die vorm is by die departement van handel en nywerheid te kry	O O C O O O O O O O O C	die vorm is by die departement van handel en nywerheid te kry	O O C O O O O O O O O C
246	Elke direkteur van die maatskappy moet een kopie van vorm CM47 invul .	elke direkteur van die maatskappy moet een kopie van vorm cm47 invul	O O O O O C O O O O O C	elke direkteur van die maatskappy moet een kopie invul van vorm cm47	O O O O O C O O F O O O
247	Die vorm is by die Departement van Handel en Nywerheid te kry .	die vorm is by die departement van handel en nywerheid te kry	O O C O O O O O O O O C	die vorm kry by die departement is van handel en nywerheid te	O O F O O O F O O O O O
248	Vul vorm CM31 in om toestemming te gee dat 'n persoon as ouditeur mag optree .	vul vorm cm31 in om toestemming te gee dat 'n persoon as ouditeur mag optree	C O O O O O O C O O O O O C C	vul vorm cm31 in om toestemming te gee dat mag 'n persoon optree as ouditeur	C O O O O O O C O F O O F O O
249	Die vorm is by die Departement van Handel en Nywerheid te kry .	die vorm is by die departement van handel en nywerheid te kry	O O C O O O O O O O O C	die vorm is by die departement van handel en nywerheid te kry	O O C O O O O O O O O C
250	Vul vorm CM44 in - Akte van oprigting van 'n maatskappy met aandelekapitaal wat skedule 1 aanneem - invul .	vul vorm cm44 in akte van oprigting van 'n maatskappy met aandelekapitaal wat skedule 1 aanneem invul	C O O O O O O O O O O O O O O C C	vorm cm44 in vul akte van oprigting van 'n maatskappy met aandelekapitaal wat skedule 1 aanneem invul	O O O F O O O O O O O O O O O C C
251	Verleen formeel prokurasie ( volmag ) aan die prokureur , deur te verklaar dat jy hom of haar magtig om namens jou op te tree .	verleen formeel prokurasie volmag aan die prokureur deur te verklaar dat jy hom of haar magtig om namens jou op te tree	C O O O O O O O O C O O O O O C O O O O O C	formeel prokurasie verleen volmag aan die prokureur deur te verklaar dat jy hom of haar magtig om namens jou op te tree	O O F O O O O O O C O O O O O C O O O O O C
252	Dit is die dokument wat deur die Registrateur van Maatskappye onderteken en gestempel word sodra al die meegaande dokumente ( wat hierbo gelys is ) nagegaan en gefinaliseer is .	dit is die dokument wat deur die registrateur van maatskappye onderteken en gestempel word sodra al die meegaande dokumente wat hierbo gelys is nagegaan en gefinaliseer is	O C O O O O O O O O C O C O C O O O O C O C O O C C C	dit is die dokument wat deur die registrateur onderteken van maatskappye en gestempel sodra word al die meegaande dokumente wat hierbo is gelys en nagegaan gefinaliseer is	O C O O O O O O F O O O C O F O O O O O O F F O F C C
253	Akte van oprigting plus CM2A , CM2B en CM2C indien daar meer as een aandeelhouer is , of CM2D indien daar net een aandeelhouer is .	akte van oprigting plus cm2a cm2b en cm2c indien daar meer as een aandeelhouer is of cm2d indien daar net een aandeelhouer is	O O O O O O O O O O O O O O C O O O O O O O C	akte van oprigting plus cm2a cm2b en cm2c indien daar meer as een aandeelhouer of cm2d indien daar net is een is aandeelhouer	O O O O O O O O O O O O O O O O O O O F O F O
254	Die Wet op Erkenning van Gebruiklike Huwelike , 1998 het op 15 November 2000 in werking getree .	die wet op erkenning van gebruiklike huwelike 1998 het op 15 november 2000 in werking getree	O O O O O O O O C O O O O O O C	die wet op erkenning getree van gebruiklike huwelike 1998 op het 15 november 2000 in werking	O O O O F O O O O O F O O O O O
255	Indien jy voor daardie datum volgens die gewoontereg reeds in 'n erkende huwelik was , word jou huwelik volgens die nuwe wet erken .	indien jy voor daardie datum volgens die gewoontereg reeds in 'n erkende huwelik was word jou huwelik volgens die nuwe wet erken	O O O O O O O O O O O O O C C O O O O O O C	indien jy voor daardie datum volgens die gewoontereg reeds in 'n erkende huwelik was word jou huwelik volgens die nuwe wet erken	O O O O O O O O O O O O O C C O O O O O O C
256	Indien 'n man reeds meer as een vrou het , word al die huwelike volgens die nuwe wet erken .	indien 'n man reeds meer as een vrou het word al die huwelike volgens die nuwe wet erken	O C O O O O O O O C O O O O O O O C	indien 'n man reeds meer as een vrou het erken al die huwelike volgens die nuwe wet word	O O O O O O O O C F O O O O O O O F
257	Die Wet erken ook huwelike wat na hierdie datum volgens die gewoontereg voltrek is en stipuleer die reëls vir mense wat ingevolge die gewoontereg trou sodat hulle huwelik erken kan word .	die wet erken ook huwelike wat na hierdie datum volgens die gewoontereg voltrek is en stipuleer die reëls vir mense wat ingevolge die gewoontereg trou sodat hulle huwelik erken kan word	O O C O O O O O O O O O O C C C O O O O O O O O C O O O C C C	die wet erken ook huwelike is wat voltrek na hierdie datum volgens die gewoontereg en stipuleer die reëls vir mense trou wat ingevolge die gewoontereg sodat hulle huwelik erken kan word	O O C O O F O F O O O O O O O C O O O O F O O O O O O O C C C
258	Albei partye in die huwelik moet ouer as agtien jaar wees .	albei partye in die huwelik moet ouer as agtien jaar wees	O O O O O C O O O O C	albei partye moet in die huwelik ouer as agtien jaar wees	O O F O O O O O O O C
259	Albei partye moet toestem om volgens die gewoontereg te trou .	albei partye moet toestem om volgens die gewoontereg te trou	O O C C O O O O O C	albei partye moet toestem om volgens die gewoontereg te trou	O O C C O O O O O C
260	Die huwelik moet onderhandel word , gevier word en gesluit word ingevolge die gewoontereg .	die huwelik moet onderhandel word gevier word en gesluit word ingevolge die gewoontereg	O O C C C O C C C C O O O	die huwelik onderhandel moet word word gevier en gesluit word ingevolge die gewoontereg	O O F F C F F O C C O O O
261	Lobola is nie 'n noodsaaklike voorvereiste vir die geldigheid van 'n huwelik volgens die gewoontereg nie .	lobola is nie 'n noodsaaklike voorvereiste vir die geldigheid van 'n huwelik volgens die gewoontereg nie	O C O O O O O O O O O O O O O O	lobola nie 'n noodsaaklike voorvereiste vir die geldigheid van 'n huwelik is volgens die gewoontereg nie	O O O O O O O O O O O F O O O O
262	Neem kennis dat hierdie huwelike nog altyd ingevolge die gewoontereg erken is .	neem kennis dat hierdie huwelike nog altyd ingevolge die gewoontereg erken is	C O O O O O O O O O C C	kennis dat neem erken hierdie huwelike nog altyd ingevolge die gewoontereg is	O O F F O O O O O O O C
263	Wanneer moet ek my huwelik registreer ?	wanneer moet ek my huwelik registreer	O C O O O C	wanneer moet ek my huwelik registreer	O C O O O C
264	Indien jy voor 15 November 2000 ingevolge die gewoontereg getroud is , moet jy jou huwelik by die Departement van Binnelandse Sake registreer .	indien jy voor 15 november 2000 ingevolge die gewoontereg getroud is moet jy jou huwelik by die departement van binnelandse sake registreer	O C O O O O O O O O O C O O O O O O O O C C	indien jy voor is getroud 15 november 2000 ingevolge die gewoontereg registreer jy jou huwelik by die departement van binnelandse sake moet	O O O F F O O O O O O F O O O O O O O O O F
265	Indien jy getroud is nadat die wet in werking getree het , moet jy jou huwelik binne drie maande na die huwelik registreer .	indien jy getroud is nadat die wet in werking getree het moet jy jou huwelik binne drie maande na die huwelik registreer	O C O O O O O O O O O C O C C O O O O O C C	indien jy getroud nadat is die wet in werking het getree jy jou huwelik binne drie maande na die huwelik moet registreer	O O C O F O O O O F F O O O O O O O O O F C
266	Alle huwelike wat ingevolge die gewoontereg voltrek is nadat die Wet in werking getree het , is binne gemeenskap van goedere .	alle huwelike wat ingevolge die gewoontereg voltrek is nadat die wet in werking getree het is binne gemeenskap van goedere	O O C O O O O O O O O C C O O O O O C C	alle huwelike wat voltrek is ingevolge die gewoontereg nadat die wet in werking getree het is binne gemeenskap van goedere	O O O F F O O O O O O O O C C C O O O O
267	Dit beteken dat die man en vrou 'n gelyke aandeel het in bates , geld en eiendom en dit beteken ook dat albei die skuld deel .	dit beteken dat die man en vrou 'n gelyke aandeel het in bates geld en eiendom en dit beteken ook dat albei die skuld deel	O C O O O O O O O O O C O O O O O O C O O O O O C	dit beteken dat die man en vrou 'n gelyke aandeel het in bates geld en eiendom en dit ook dat beteken deel albei die skuld	O C O O O O O O O O C O O O O O O O O O F F O O O
268	Indien die partye verkies dat hulle huwelik op huweliksvoorwaarde berus moet hulle voor die huwelik 'n huweliksvoorwaardekontrak sluit .	indien die partye verkies dat hulle huwelik op huweliksvoorwaarde berus moet hulle voor die huwelik 'n huweliksvoorwaardekontrak sluit	O C O O O O O O C O O C O O O O O C	indien die partye verkies dat hulle huwelik op huweliksvoorwaarde berus sluit moet hulle voor die huwelik 'n huweliksvoorwaardekontrak	O O O C O O O O O C F F O O O O O O
269	Indien hulle dit wil verander nadat hulle reeds getroud is , moet hulle by die Hoërhof aansoek doen .	indien hulle dit wil verander nadat hulle reeds getroud is moet hulle by die hoërhof aansoek doen	O C O O O O O C O O C C O O O C C	indien hulle wil dit verander nadat is getroud hulle reeds moet doen hulle by die hoërhof aansoek	O O F O C O F F O O C F O O O O O
270	Ingevolge die Wet op Erkenning van Gebruiklike Huwelike , 1998 geniet die vrou dieselfde regte en status as die man om te besluit oor wat met die eiendom gebeur .	ingevolge die wet op erkenning van gebruiklike huwelike 1998 geniet die vrou dieselfde regte en status as die man om te besluit oor wat met die eiendom gebeur	O O O O O O O O O C O O O O O O O O O O O C O O O O O C	ingevolge die wet op erkenning van gebruiklike huwelike 1998 geniet die vrou dieselfde regte en status as die man om te besluit oor wat gebeur met die eiendom	O O O O O O O O O C O O O O O O O O O O O C O O F O O O
271	Ingevolge die gewoontereg het die vrou nou die handelingsbevoegdheid om 'n kontrak te sluit sonder die bystand van die man .	ingevolge die gewoontereg het die vrou nou die handelingsbevoegdheid om 'n kontrak te sluit sonder die bystand van die man	O O O C O O O O O O O O O C O O O O O O	ingevolge die gewoontereg het die vrou nou die handelingsbevoegdheid om sluit 'n kontrak te sonder die bystand van die man	O O O C O O O O O O F O O O O O O O O O
272	Wat gebeur indien my man met 'n ander vrou wil trou ?	wat gebeur indien my man met 'n ander vrou wil trou	O C O O O O O O O C C	wat gebeur indien my man met 'n ander vrou wil trou	O C O O O O O O O C C
273	Die man moet 'n geskrewe ooreenkoms / kontrak sluit wat uitstippel wat met die eiendom sal gebeur en die man moet by die hof aansoek doen om die geskrewe kontrak goed te keur .	die man moet 'n geskrewe ooreenkoms kontrak sluit wat uitstippel wat met die eiendom sal gebeur en die man moet by die hof aansoek doen om die geskrewe kontrak goed te keur	O O C O O O O C O O C O O O O C C O O C O O O O C O O O O O O C	die man moet sluit 'n geskrewe ooreenkoms kontrak wat uitstippel wat gebeur met die eiendom sal en doen die man moet by die hof aansoek om die geskrewe kontrak goed te keur	O O C F O O O O O C O F O O O F O F O O F O O O O O O O O O O C
274	Die hof moet verseker dat die eiendomsbelange van al die vrouens beskerm word .	die hof moet verseker dat die eiendomsbelange van al die vrouens beskerm word	O O C C O O O O O O O C C	die hof verseker dat moet die eiendomsbelange van al die vrouens beskerm word	O O F O F O O O O O O C C
275	Wat gebeur indien ons 'n burgerlike huwelik wil aangaan nadat ons reeds volgens die gewoontereg getroud is ?	wat gebeur indien ons 'n burgerlike huwelik wil aangaan nadat ons reeds volgens die gewoontereg getroud is	O C O O O O O C C O O O O O O C C	wat gebeur indien ons wil aangaan 'n burgerlike huwelik nadat ons reeds volgens die gewoontereg getroud is	O C O O F F O O O O O O O O O C C
276	Indien jou man geen ander vroue het nie , kan jy sowel 'n burgerlike huwelik as 'n huwelik volgens die gewoontereg aangaan .	indien jou man geen ander vroue het nie kan jy sowel 'n burgerlike huwelik as 'n huwelik volgens die gewoontereg aangaan	O C O O O O O O O O O O O C O O O O O C O	indien jou man geen ander vroue het nie jy aangaan sowel 'n burgerlike huwelik as 'n huwelik volgens die gewoontereg kan	O O O O O O C O O F O O O O O O O O O O F
277	Nie een van julle twee sal egter huwelike met iemand anders volgens die gewoontereg kan aangaan indien julle reeds volgens die burgerlike reg met mekaar getroud is nie .	nie een van julle twee sal egter huwelike met iemand anders volgens die gewoontereg kan aangaan indien julle reeds volgens die burgerlike reg met mekaar getroud is nie	O O O O O C O O O O O O O O C C O O O O O O O O O C C O	nie aangaan een van sal julle twee egter huwelike met iemand anders volgens die gewoontereg kan indien julle reeds volgens die burgerlike reg met mekaar getroud is nie	O F O O F O O O O O O O O O O F O O O O O O O O O C C O
278	Die man of vrou kan die huwelik registreer by die naaste Departement van Binnelandse Sake .	die man of vrou kan die huwelik registreer by die naaste departement van binnelandse sake	O O O O C O O C O O O O O O O	die man of vrou kan die huwelik registreer by die naaste departement van binnelandse sake	O O O O C O O C O O O O O O O
279	Dit is wenslik dat albei huweliksmaats die huwelik gaan registreer om die registrasie te bespoedig .	dit is wenslik dat albei huweliksmaats die huwelik gaan registreer om die registrasie te bespoedig	O C O O O O O O C C O O O O C	dit wenslik is dat gaan albei huweliksmaats die huwelik registreer om die registrasie te bespoedig	O O F O F O O O O C O O O O C
280	Indien jou huweliksmaat egter weier kan jy dit alleen gaan registreer met die nodige bewyse by jou .	indien jou huweliksmaat egter weier kan jy dit alleen gaan registreer met die nodige bewyse by jou	O C O O O C O O O O O O O O O C C	indien jou huweliksmaat egter weier jy kan dit gaan alleen registreer met die nodige bewyse by jou	O O O O C O F O F O C O O O O O O
281	Die aansoek moet by 'n registrasiebeampte of 'n aangewese persoon ingedien word wat jou dan van 'n erkenning van ontvangs van die aansoek moet voorsien in die vorm van Vorm B : Acknowledgement of receipt of application for registration of customary marriage .	die aansoek moet by 'n registrasiebeampte of 'n aangewese persoon ingedien word wat jou dan van 'n erkenning van ontvangs van die aansoek moet voorsien in die vorm van vorm b acknowledgement of receipt of application for registration of customary marriage	O O C O O O O O O O C C O O O O O O O O O O O C C O O O O O O O O O O O O O O O O	die aansoek by 'n registrasiebeampte of word 'n aangewese persoon moet ingedien wat jou dan van 'n erkenning van ontvangs van die aansoek moet voorsien in die vorm van vorm b acknowledgement of receipt of application for registration of customary marriage	O O O O O O F O O O F F O O O O O O O O O O O C C O O O O O O O O O O O O O O O O
282	Die registrasiebeampte of aangewese persoon sal die aansoek aanstuur na die naaste streeks- of distrikskantoor van die Departement sodat dit in die bevolkingsregister ingesluit kan word .	die registrasiebeampte of aangewese persoon sal die aansoek aanstuur na die naaste streeks- of distrikskantoor van die departement sodat dit in die bevolkingsregister ingesluit kan word	O O O O O C O O C O O O O O O O O O O O O O O C C C	die registrasiebeampte of aangewese persoon die aansoek sal aanstuur na die naaste streeks- of distrikskantoor van die departement sodat dit in die bevolkingsregister word kan ingesluit	O O O O O O O F C O O O O O O O O O O O O O O F C F
283	Die registrasiesertifikaat of Vorm C : Customary marriage certificate sal aan jou uitgereik word .	die registrasiesertifikaat of vorm c customary marriage certificate sal aan jou uitgereik word	O O O O O O O O C O O C C	die registrasiesertifikaat of vorm c customary marriage certificate sal aan jou uitgereik word	O O O O O O O O C O O C C
284	Hou die sertifikaat in veilige bewaring want dit is belangrik .	hou die sertifikaat in veilige bewaring want dit is belangrik	C O O O O O O O C O	die sertifikaat in veilige bewaring want dit belangrik is hou	O O O O O O O O C F
285	'n Buitelandse visvaartuig is 'n vaartuig wat deur 'n nie-Suid-Afrikaanse burger , dit wil sê 'n buitelander , besit word en onder 'n ander vlagstaat as die Republiek van Suid-Afrika ( RSA ) geregistreer is .	'n buitelandse visvaartuig is 'n vaartuig wat deur 'n nie-suid-afrikaanse burger dit wil sê 'n buitelander besit word en onder 'n ander vlagstaat as die republiek van suid-afrika rsa geregistreer is	O O O C O O O O O O O O C O O C C O C O O O O O O O O O O C C	'n buitelandse visvaartuig 'n vaartuig is besit wil wat deur 'n nie-suid-afrikaanse burger sê dit word 'n buitelander en onder 'n ander vlagstaat as die republiek van suid-afrika rsa geregistreer is	O O O O O F F F O O O O O C O F O O O O O O O O O O O O O C C
286	So 'n vaartuig mag slegs onder buitengewone omstandighede deur die houer van 'n Suid-Afrikaanse visvangsreg gehuur of gekontrakteer word om onder die RSA se vlag aan visvangsaktiwiteite binne die eksklusiewe ekonomiese sone ( EES ) of in internasionale water deel te neem .	so 'n vaartuig mag slegs onder buitengewone omstandighede deur die houer van 'n suid-afrikaanse visvangsreg gehuur of gekontrakteer word om onder die rsa se vlag aan visvangsaktiwiteite binne die eksklusiewe ekonomiese sone ees of in internasionale water deel te neem	O O O C O O O O O O O O O O O C O C C O O O O O O O O O O O O O O O O O O O O C	so 'n vaartuig slegs onder buitengewone omstandighede mag deur die houer van 'n suid-afrikaanse visvangsreg gehuur of gekontrakteer word om onder die rsa se vlag aan visvangsaktiwiteite neem binne die eksklusiewe ekonomiese sone ees of in internasionale water deel te	O O O O O O O F O O O O O O O C O C C O O O O O O O O F O O O O O O O O O O O O
287	'n Suid-Afrikaanse visvangslisensie sal aan geen buitelandse vaartuig toegestaan word tensy sy visvangs 'n gesamentlike onderneming met die houer van 'n Suid-Afrikaanse visvangsreg verteenwoordig nie .	'n suid-afrikaanse visvangslisensie sal aan geen buitelandse vaartuig toegestaan word tensy sy visvangs 'n gesamentlike onderneming met die houer van 'n suid-afrikaanse visvangsreg verteenwoordig nie	O O O C O O O O C C O O O O O O O O O O O O O O C	'n suid-afrikaanse visvangslisensie aan geen buitelandse vaartuig tensy sal word toegestaan sy visvangs 'n gesamentlike onderneming met die houer van 'n suid-afrikaanse visvangsreg verteenwoordig nie	O O O O O O O O F C F O O O O O O O O O O O O C O
288	Voor jy by visvangs betrokke raak , moet jy met die Departement van Omgewingsake en Toerisme in verbinding om vas te stel of die huur van 'n buitelandse vaartuig in 'n spesifieke visvangsektor toegelaat sal word en om uit te vind watter dokumente nodig is om goedkeuring vir so 'n aansoek te verkry .	voor jy by visvangs betrokke raak moet jy met die departement van omgewingsake en toerisme in verbinding om vas te stel of die huur van 'n buitelandse vaartuig in 'n spesifieke visvangsektor toegelaat sal word en om uit te vind watter dokumente nodig is om goedkeuring vir so 'n aansoek te verkry	O O O O O C C O O O O O O O O O O O O O C O O O O O O O O O O O C C C O O O O C O O O C O O O O O O O C	voor jy by visvangs betrokke raak jy met die departement van omgewingsake en moet toerisme in verbinding om vas stel te of sal toegelaat die huur word van 'n buitelandse vaartuig in 'n spesifieke visvangsektor en om uit te vind watter dokumente nodig is om goedkeuring vir verkry so 'n aansoek te	O O O O O C O O O O O O O F O O O O O F O O F F O O F O O O O O O O O O O O O C O O O C O O O F O O O O
289	Sodra daar in beginsel steun vir die gebruik van 'n buitelandse vaartuig verleen is , moet jy 'n aansoekvorm vir 'n lisensie vir 'n buitelandse visvaartuig by jou naaste kantoor van die Departement van Omgewingsake en Toerisme ( DEA&T-kantoor ) Department of Environmental Affairs and Tourism kry .	sodra daar in beginsel steun vir die gebruik van 'n buitelandse vaartuig verleen is moet jy 'n aansoekvorm vir 'n lisensie vir 'n buitelandse visvaartuig by jou naaste kantoor van die departement van omgewingsake en toerisme dea&t-kantoor department of environmental affairs and tourism kry	O C O O O O O O O O O O O O O O O O O O O O O O O O O O O O C O O O O O O O O O O O C C	sodra daar in beginsel steun vir die gebruik van 'n buitelandse vaartuig verleen is moet jy 'n aansoekvorm vir 'n lisensie vir 'n buitelandse visvaartuig by jou naaste kantoor van die departement van omgewingsake en toerisme dea&t-kantoor department of environmental affairs and tourism kry	O O O O O O O O O O O O C C C O O O O O O O O O O O O O O O O O O O O O O O O O O O O C
290	Die visvaartuig sal op die eienaar se onkoste 'n seewaardigheidstoets van die Suid-Afrikaanse Gesagsliggaam vir Maritieme Veiligheid ondergaan .	die visvaartuig sal op die eienaar se onkoste 'n seewaardigheidstoets van die suid-afrikaanse gesagsliggaam vir maritieme veiligheid ondergaan	O O C O O O O O O O O O O O O O O C	die visvaartuig op die eienaar se ondergaan onkoste 'n seewaardigheidstoets van die suid-afrikaanse gesagsliggaam sal vir maritieme veiligheid	O O O O O O F O O O O O O O F O O O
