idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
162	Hann kom tá aftur til Kána í Galileu , har sum hann hevði gjört vatnið til vín .	hann kom tá aftur til kána í galileu har sum hann hevði gjört vatnið til vín	O C O O O O O O O O O C C O O O	hann kom tá aftur til kána í galileu har sum hann hevði gjört vatnið til vín	O C O O O O O O O O O C C O O O
163	Og har var ein kongsmaður í Kapernaum , sum sonurin lá sjúkur hjá .	og har var ein kongsmaður í kapernaum sum sonurin lá sjúkur hjá	O O C O O O O O O C O O	og har var ein kongsmaður í kapernaum sum sonurin sjúkur hjá lá	O O C O O O O O O O O F
164	Tá ið hann hoyrdi , at Jesus var komin frá Júdeu til Galileu , fór hann til hansara og bað hann koma oman og gera son sín frískan ; tí at hann lá at doyggja .	tá ið hann hoyrdi at jesus var komin frá júdeu til galileu fór hann til hansara og bað hann koma oman og gera son sín frískan tí at hann lá at doyggja	O C O O O O O C O O C C O O O O O C O O C O O C O O O O O C O C	tá fór hann til hansara ið hann hoyrdi at jesus var frá komin júdeu til galileu bað og tí hann koma oman gera og son sín frískan lá at hann at doyggja	O C O O O O O C O O C O F O O O F O O O C O F O O O O F O O O C
165	"Jesus segði tá við hann : "" Síggja tit ikki tekin og undurgerningar , vilja tit ikki trúgva . """	jesus segði tá við hann síggja tit ikki tekin og undurgerningar vilja tit ikki trúgva	O C O O O C O O O O O C O O C	jesus tá við segði hann tit síggja ikki tekin og undurgerningar trúgva vilja tit ikki	O O O F O O F O O O O F F O O
166	"Kongsmaðurin sigur við hann : "" Harri , kom oman , áðr enn barn mítt doyr ! """	kongsmaðurin sigur við hann harri kom oman áðr enn barn mítt doyr	O C O O O C O O O O O C	kongsmaðurin sigur við hann harri kom oman áðr enn doyr barn mítt	O C O O O C O O O F O O
167	"Jesus sigur við hann : "" Far tú , sonur tín livir ! """	jesus sigur við hann far tú sonur tín livir	O C O O C O O O C	jesus sigur við hann tú far sonur tín livir	O C O O O F O O C
168	Maðurin trúði tí orði , sum Jesus segði við hann , og fór av stað .	maðurin trúði tí orði sum jesus segði við hann og fór av stað	O C O O O O C O O O C O O	maðurin tí orði trúði sum jesus segði við hann og av stað fór	O O O F O O C O O O O O F
169	Men longu á heimleiðini möttu húskallar hansara honum og bóru honum tey boðini , at barn hansara livdi .	men longu á heimleiðini möttu húskallar hansara honum og bóru honum tey boðini at barn hansara livdi	O O O O C O O O O C O O O O O O C	men longu á heimleiðini möttu húskallar hansara honum og bóru honum tey boðini at livdi barn hansara	O O O O C O O O O C O O O O F O O
170	Tá spurdi hann teir um tíman , nær tað var farið at lætta hjá honum .	tá spurdi hann teir um tíman nær tað var farið at lætta hjá honum	O C O O O O O O C C O C O O	tá hann spurdi teir um tíman nær tað var farið at hjá honum lætta	O O F O O O O O C C O O O F
171	"Og teir sögdu við hann : "" Í gjár um sjeynda tíma fór hitasóttin av honum . """	og teir sögdu við hann í gjár um sjeynda tíma fór hitasóttin av honum	O O C O O O O O O O C O O O	og teir við hann sögdu í gjár um sjeynda tíma fór hitasóttin av honum	O O O O F O O O O O C O O O
172	"Tá skildi faðirin , at tað var í tí tíma , tá ið Jesus hevði sagt við hann : "" Sonur tín livir . """	tá skildi faðirin at tað var í tí tíma tá ið jesus hevði sagt við hann sonur tín livir	O C O O O C O O O O O O C C O O O O C	tá skildi faðirin at tað var í tí tíma sagt tá ið jesus hevði við hann livir sonur tín	O C O O O C O O O F O O O F O O F O O
173	Og hann trúði sjálvur og alt hús hansara .	og hann trúði sjálvur og alt hús hansara	O O C O O O O O	og hann trúði sjálvur og alt hús hansara	O O C O O O O O
174	Hetta var annað tekinið , sum Jesus gjördi , tá ið hann var komin frá Júdeu til Galileu .	hetta var annað tekinið sum jesus gjördi tá ið hann var komin frá júdeu til galileu	O C O O O O C O O O C C O O O O	hetta var annað tekinið sum jesus gjördi tá ið hann komin frá var júdeu til galileu	O C O O O O C O O O F O F O O O
175	Eftir hetta var hátíð hjá Jödum , og Jesus fór niðan til Jerúsalem .	eftir hetta var hátíð hjá jödum og jesus fór niðan til jerúsalem	O O C O O O O O C O O O	eftir hetta hátíð var hjá jödum og jesus fór niðan til jerúsalem	O O O F O O O O C O O O
176	Men í Jerúsalem er við Seyðaliðið ein hylur , sum kallast á hebráiskum máli Betesda og hevur fimm súlnagangir .	men í jerúsalem er við seyðaliðið ein hylur sum kallast á hebráiskum máli betesda og hevur fimm súlnagangir	O O O C O O O O O C O O O O O C O O	men í jerúsalem er við seyðaliðið ein hylur sum á hebráiskum máli betesda og hevur kallast fimm súlnagangir	O O O C O O O O O O O O O O F F O O
177	Í teimum lá mongd av sjúkum fólki , blindum , höltum , visnum , sum bíðaðu eftir , at vatnið skuldi koma í röring ; tí at við hvört fór eingil Harrans niður í hylin og órógvaði vatnið .	í teimum lá mongd av sjúkum fólki blindum höltum visnum sum bíðaðu eftir at vatnið skuldi koma í röring tí at við hvört fór eingil harrans niður í hylin og órógvaði vatnið	O O C O O O O O O O O C O O O C C O O O O O O C O O O O O O C O	í teimum lá mongd av sjúkum fólki blindum höltum visnum sum bíðaðu eftir koma at skuldi vatnið í röring tí at við hvört fór eingil harrans niður í hylin og órógvaði vatnið	O O C O O O O O O O O C O F O C O O O O O O O C O O O O O O C O
178	Tann , sum tá fyrstur fór niður í , aftan á at vatnið var komið í röring , fekk heilsuna aftur , hvörjum sjúkdómi hann so var sjúkur av .	tann sum tá fyrstur fór niður í aftan á at vatnið var komið í röring fekk heilsuna aftur hvörjum sjúkdómi hann so var sjúkur av	O C O O O O O O C O O O O O C O O O O O O C C O O	tann heilsuna aftur hvörjum sjúkdómi var hann so fekk sjúkur av sum tá fór fyrstur niður í aftan á at vatnið komið í röring var	O O O O O F O O F O O O O F O O O O O O O F O O F
179	Men har var ein maður , sum hevði verið sjúkur í átta og tríati ár .	men har var ein maður sum hevði verið sjúkur í átta og tríati ár	O O C O O O C C O O O O O O	men har var ein maður sum hevði verið sjúkur í átta og tríati ár	O O C O O O C C O O O O O O
180	"Tá ið Jesus sá hann liggja har og visti , at hann longu hevði ligið langa tíð , sigur hann við hann : "" Vilt tú verða frískur ? """	tá ið jesus sá hann liggja har og visti at hann longu hevði ligið langa tíð sigur hann við hann vilt tú verða frískur	O C O O O C O C O O O C O C O O C O O O C C O O	tá hann við vilt hann tú frískur sigur verða ið jesus sá hann liggja har visti og at hann longu hevði ligið langa tíð	O O O F O O O F F O O C O C O F O O O O C C O O
181	"Sjúklingurin svaraði honum : "" Harri , eg havi einki menniskja , sum kann fáa meg út í hylin , tá ið vatnið verður órógvað ; men við tað sama , eg komi , fer ein annar niður í undan mær . """	sjúklingurin svaraði honum harri eg havi einki menniskja sum kann fáa meg út í hylin tá ið vatnið verður órógvað men við tað sama eg komi fer ein annar niður í undan mær	O C O O O C O O O C C O O O O O O O C C O O O O C O O O O O O O C	sjúklingurin honum svaraði harri eg einki menniskja havi sum kann fáa meg út í hylin tá ið verður vatnið órógvað men við tað sama ein annar niður fer í undan mær eg komi	O O F O O O O F O C C O O O O O O F O C O O O O O O O F O O O O C
182	"Jesus sigur við hann : "" Reis teg upp , tak song tína og gakk ! """	jesus sigur við hann reis teg upp tak song tína og gakk	O C O O C O O C O O O C	jesus sigur við hann reis teg upp tak song tína og gakk	O C O O C O O C O O O C
183	Og í stundini varð maðurin frískur , og hann tók song sína og gekk .	og í stundini varð maðurin frískur og hann tók song sína og gekk	O O O C O O O O C O O O C	og í stundini maðurin frískur varð og hann tók song sína og gekk	O O O O O F O O C O O O C
184	Men tað var hvíludagur tann dagin .	men tað var hvíludagur tann dagin	O O C O O O	men tað var hvíludagur tann dagin	O O C O O O
185	"Tí sögdu Jödarnir við hin mannin , sum heilsubótina hevði fingið : "" Tað er hvíludagur , og tú hevur ikki loyvi at bera songina . """	tí sögdu jödarnir við hin mannin sum heilsubótina hevði fingið tað er hvíludagur og tú hevur ikki loyvi at bera songina	O C O O O O O C O O O C C O O C O O O C O	tí er jödarnir við hin mannin sögdu tað hvíludagur sum heilsubótina fingið hevði og hevur tú ikki loyvi at songina bera	O F O O O O F O O O O F F O F O O O O O F
186	"Men hann svaraði teimum : "" Tann , sum gjördi meg frískan , hann segði við meg : "" Tak song tína og gakk ! """	men hann svaraði teimum tann sum gjördi meg frískan hann segði við meg tak song tína og gakk	O O C O O O C O O O C O O C O O O C	men hann teimum svaraði segði tann hann við meg sum gjördi meg frískan tak song tína og gakk	O O O F F O O O O O C O O C O O O C
187	"Teir spurdu hann : "" Hvör er tann maður , sum segði við teg : "" Tak song tína og gakk ! """	teir spurdu hann hvör er tann maður sum segði við teg tak song tína og gakk	O C O O C O O O C O O C O O O C	teir hann hvör spurdu er tann maður sum við segði teg tak song tína og gakk	O O O F C O O O O F O C O O O C
188	Men tann , sum hevði fingið heilsubótina , visti ikki , hvör tað var , tí at Jesus hevði havt seg undan , av tí at har var nógv fólk á staðinum .	men tann sum hevði fingið heilsubótina visti ikki hvör tað var tí at jesus hevði havt seg undan av tí at har var nógv fólk á staðinum	O O C O O O C O O O C C O O O O O O C O O O O O C C O	men tann var ikki hvör var tað tí at jesus havt seg undan av tí at har nógv fólk á staðinum visti hevði sum hevði fingið heilsubótina	O O F O O F O O O O F O O O O O O O O O O F F O C C O
189	"Eftir hetta hittir Jesus hann í halgidóminum og segði við hann : "" Sí , tú hevur fingið heilsuna aftur ; synda ikki longur , fyri at ikki nakað verri skal henda teg . """	eftir hetta hittir jesus hann í halgidóminum og segði við hann sí tú hevur fingið heilsuna aftur synda ikki longur fyri at ikki nakað verri skal henda teg	O O C O O O O O C O O C O C C O O C O O O O O O O C C O	eftir hetta jesus hittir hann í halgidóminum og segði við hann sí hevur tú heilsuna fingið aftur synda ikki longur fyri at ikki skal nakað verri henda teg	O O O F O O O O C O O C F O O F O C O O O O O F O O C O
190	Maðurin fór av stað og segði Jödunum frá , at tað var Jesus , sum hevði gjört hann frískan .	maðurin fór av stað og segði jödunum frá at tað var jesus sum hevði gjört hann frískan	O C O O O C O O O O C O O C C O O	maðurin fór av stað og jödunum frá at tað var segði jesus sum hevði gjört hann frískan	O C O O O O O O O F F O O C C O O
191	Og nú vóru Jödarnir eftir Jesusi fyri tað , at hann gjördi hetta ein hvíludag .	og nú vóru jödarnir eftir jesusi fyri tað at hann gjördi hetta ein hvíludag	O O C O O O O O O O C O O O	og nú jödarnir eftir jesusi fyri tað vóru at hann hetta ein hvíludag gjördi	O O O O O O O F O O O O O F
192	"Men Jesus svaraði teimum : "" Faðir mín arbeiðir til nú ; eg arbeiði eisini . """	men jesus svaraði teimum faðir mín arbeiðir til nú eg arbeiði eisini	O O C O O O C O O O C O	men jesus svaraði teimum faðir mín til arbeiðir nú eg arbeiði eisini	O O C O O O O F O O C O
193	Av teirri orsök vóru Jödarnir enn meira hugaðir at fáa hann tiknan av dögum , tí at hann ikki bert breyt hvíludagshalguna , men eisini kallaði Guð faðir sín og gjördi seg sjálvan Guði líkan .	av teirri orsök vóru jödarnir enn meira hugaðir at fáa hann tiknan av dögum tí at hann ikki bert breyt hvíludagshalguna men eisini kallaði guð faðir sín og gjördi seg sjálvan guði líkan	O O O C O O O O O O C O C O O O O O O C O O O C O O O O C O O O O	av teirri orsök jödarnir enn vóru meira hugaðir tí at fáa hann tiknan av dögum at hann ikki bert breyt hvíludagshalguna kallaði men eisini guð faðir sín gjördi og seg sjálvan guði líkan	O O O O O F O O O O C O C O O O O O O C O F O O O O O F O O O O O
194	"Tá tók Jesus til orða og segði við teir : "" Sanniliga , sanniliga sigi eg tykkum : Sonurin kann als einki gera av sær sjálvum , annað enn tað , sum hann sær faðirin gera ; tí at tað , sum hann ger , tað ger eisini sonurin somuleiðis . Tí at faðirin elskar sonin og sýnir honum alt tað , hann sjálvur ger , og hann skal sýna honum störri gerningar enn hesar , til tess at tit skulu undrast . Tí at eins og faðirin vekur upp deyð og ger tey livandi , soleiðis ger eisini sonurin tey livandi , sum hann vil . Tí at heldur ikki dömir faðirin nakran , men hann hevur givið syninum allan dómin , til tess at allir skulu æra sonin , líka sum teir æra faðirin ."	tá tók jesus til orða og segði við teir sanniliga sanniliga sigi eg tykkum sonurin kann als einki gera av sær sjálvum annað enn tað sum hann sær faðirin gera tí at tað sum hann ger tað ger eisini sonurin somuleiðis tí at faðirin elskar sonin og sýnir honum alt tað hann sjálvur ger og hann skal sýna honum störri gerningar enn hesar til tess at tit skulu undrast tí at eins og faðirin vekur upp deyð og ger tey livandi soleiðis ger eisini sonurin tey livandi sum hann vil tí at heldur ikki dömir faðirin nakran men hann hevur givið syninum allan dómin til tess at allir skulu æra sonin líka sum teir æra faðirin	O C O O O O C O O O O C O O O C O O C O O O O O O O O O C O C O O O C O O O O O O C O O C O O C O O O O O C O O C C O O O O O O O O O O O C C O O O C O O O O C O O O C O C O C O O C O O O C O O O O C C O O O O O O O C C O O O O C O	tá tók jesus til orða og við teir segði sanniliga sigi sanniliga eg tykkum sonurin kann als einki gera av sær sjálvum annað enn tað tí sum hann sær faðirin gera at tað tað eisini sonurin somuleiðis tí ger sum hann ger at elskar faðirin sonin og sýnir honum alt tað hann sjálvur ger og skal hann honum störri gerningar enn hesar til tess sýna tí tí at skulu tit undrast at eins soleiðis eisini sonurin ger og faðirin upp deyð vekur og ger livandi tey tey livandi sum hann vil at heldur dömir ikki faðirin nakran men hann syninum allan dómin til tess givið hevur at allir skulu æra sonin líka sum teir faðirin æra	O C O O O O O O F O F O O O O C O O C O O O O O O O O O C O C O O O O O O O F O O C O F O O O C O O O O O C O F O O O O O O O O F O O O F O C O O O O O F O O O O F O C F O O C O O C O O F O O O O O O O O O O F F O O C C O O O O O F
195	Tann , sum ikki ærir sonin , ærir ikki faðirin , sum sendi hann .	tann sum ikki ærir sonin ærir ikki faðirin sum sendi hann	O C O O O O C O O C O	tann ikki ærir faðirin sum ikki ærir sonin sum sendi hann	O O F O O O C O O C O
196	Sanniliga , sanniliga sigi eg tykkum : Tann stund kemur , ja , hon er longu komin , tá ið hini deyðu skulu hoyra rödd Guðs sonar , og tey , sum hoyra hana , skulu liva . Tí at eins og faðirin hevur lív í sjálvum sær , soleiðis hevur hann eisini givið syninum at hava lív í sjálvum sær .	sanniliga sanniliga sigi eg tykkum tann stund kemur ja hon er longu komin tá ið hini deyðu skulu hoyra rödd guðs sonar og tey sum hoyra hana skulu liva tí at eins og faðirin hevur lív í sjálvum sær soleiðis hevur hann eisini givið syninum at hava lív í sjálvum sær	O O C O O O O C O O C O C O O O O C C O O O O O C C O O C O O O O O C O O O O O C O O C O O C O O O O	sanniliga sigi sanniliga eg tykkum tann stund kemur ja hon longu er komin tá ið hini hoyra skulu deyðu rödd guðs sonar skulu og tey liva tí hoyra sum hana at eins og faðirin lív í sjálvum sær soleiðis hann hevur eisini givið hava hevur syninum at lív í sjálvum sær	O F O O O O O C O O O F C O O O F C O O O O F O O C O F O O O O O O O O O O O O F O F F F O O O O O O
197	Og hann hevur givið honum vald at halda dóm , av tí at hann er menniskjusonur .	og hann hevur givið honum vald at halda dóm av tí at hann er menniskjusonur	O O C C O O O O O O C O O C O	og hann hevur givið honum vald av tí at hann er menniskjusonur at halda dóm	O O C C O O O O O O C O O C O
198	Undrist ikki um hetta , tí at tann stund kemur , tá ið öll tey , sum eru í grövunum , skulu hoyra reyst hansara , og tey skulu ganga út , tey , sum hava gjört gott , til lívs uppreisnar , og tey , sum hava gjört ilt , til dóms uppreisnar .	undrist ikki um hetta tí at tann stund kemur tá ið öll tey sum eru í grövunum skulu hoyra reyst hansara og tey skulu ganga út tey sum hava gjört gott til lívs uppreisnar og tey sum hava gjört ilt til dóms uppreisnar	C O O O O O O O C O O O O O C O O C C O O O O C C O O O C O O O O O O O C O O O O C C	ikki um undrist hetta tí at tann stund kemur tá ið hoyra öll tey sum í grövunum skulu eru reyst hansara og tey skulu ganga út tey sum hava gott til lívs uppreisnar og tey sum hava ilt til dóms uppreisnar gjört gjört	O O F O O O O O C O O F O O O O O C F O O O O C C O O O C O O O O O O O C O O O O C C
199	Eg kann als einki gera av mær sjálvum ; eins og eg hoyri , soleiðis dömi eg , og dómur mín er rættvísur , tí at eg söki ikki vilja mín , men vilja hansara , sum sendi meg .	eg kann als einki gera av mær sjálvum eins og eg hoyri soleiðis dömi eg og dómur mín er rættvísur tí at eg söki ikki vilja mín men vilja hansara sum sendi meg	O C O O C O O O O O O C O O O O C O O O C O O C O O O O O O O C O	eg als gera einki av mær kann sjálvum og dómur mín rættvísur er tí eins dömi soleiðis eg og eg hoyri at eg söki ikki vilja mín men vilja hansara sum sendi meg	O O F O O O F O O O O O F O O F O O O O C O O C O O O O O O O C O
200	Um eg vitni um meg sjálvan , tá er vitnisburður mín ikki sannur .	um eg vitni um meg sjálvan tá er vitnisburður mín ikki sannur	O O C O O O O C O O O O	um eg vitni um meg sjálvan tá vitnisburður mín ikki er sannur	O O C O O O O O O O F O
201	Annar er , sum vitnar um meg , og eg veit , at tann vitnisburður er sannur , sum hann vitnar um meg .	annar er sum vitnar um meg og eg veit at tann vitnisburður er sannur sum hann vitnar um meg	O C O C O O O O C O O O C O O O C O O	annar er sum um vitnar meg og eg at tann vitnisburður er veit sannur sum hann vitnar um meg	O C O O F O O O O O O F F O O O C O O
202	Tit hava sent boð til Jóhannesar , og hann bar sannleikanum vitnisburð .	tit hava sent boð til jóhannesar og hann bar sannleikanum vitnisburð	O C C O O O O O C O O	tit boð til sent hava jóhannesar og hann bar sannleikanum vitnisburð	O O O F F O O O C O O
203	Men eg taki ikki móti vitnisburði av menniskju ; men hetta sigi eg , fyri at tit mega verða frelstir .	men eg taki ikki móti vitnisburði av menniskju men hetta sigi eg fyri at tit mega verða frelstir	O O C O O O O O O O C O O O O C C C	men taki eg ikki móti vitnisburði av menniskju men hetta sigi eg fyri at tit frelstir verða mega	O F O O O O O O O O C O O O O F C F
204	Hann var hin brennandi og skínandi lampan , og tit vildu fegnir gleðast um stund í ljósi hansara .	hann var hin brennandi og skínandi lampan og tit vildu fegnir gleðast um stund í ljósi hansara	O C O C O C O O O C O C O O O O O	hann var hin og skínandi lampan brennandi og tit fegnir gleðast vildu um stund í ljósi hansara	O C O O F O F O O O F F O O O O O
205	Men eg havi tann vitnisburð , sum er störri enn Jóhannesar ; tí at teir gerningar , sum faðirin hevur givið mær at fullföra , sjálvir teir gerningar , sum eg geri , vitna um meg , at faðirin hevur sent meg .	men eg havi tann vitnisburð sum er störri enn jóhannesar tí at teir gerningar sum faðirin hevur givið mær at fullföra sjálvir teir gerningar sum eg geri vitna um meg at faðirin hevur sent meg	O O C O O O C O O O O O O O O O O C O O O O C C O O C O O C O O C C O	men eg havi tann vitnisburð sum er störri enn jóhannesar tí vitna at teir gerningar sjálvir teir gerningar um meg sum faðirin hevur givið mær at fullföra sum eg geri sent at faðirin hevur meg	O O C O O O C O O O O F O O O O O O O O O O C C O O C O O C F O O F O
206	Og faðirin , sum sendi meg , hann hevur vitnað um meg .	og faðirin sum sendi meg hann hevur vitnað um meg	O O O C C O O O C O	og faðirin hann hevur vitnað um meg sum sendi meg	O O O C C O O O C O
207	Hvörki hava tit á nökrum sinni hoyrt rödd hansara ella sæð ásjón hansara .	hvörki hava tit á nökrum sinni hoyrt rödd hansara ella sæð ásjón hansara	O C O O O O C O O O C O O	hvörki hava hoyrt tit á nökrum sinni rödd hansara ella ásjón hansara sæð	O C F O O O O O O O O O F
208	Og orð hansara hava tit ikki verðandi í tykkum ; tí at tí , sum hann sendi , honum trúgva tit ikki .	og orð hansara hava tit ikki verðandi í tykkum tí at tí sum hann sendi honum trúgva tit ikki	O O O C O O O O O C O O O C O O O O C	og orð hansara hava tit ikki í tykkum tí verðandi at tí honum trúgva tit ikki sum hann sendi	O O O C O O O O O C O O O C O O O O C
209	Tit rannsaka skriftirnar , tí at í teimum halda tit , at tit hava ævigt lív , og tað eru tær , sum vitna um meg ; og kortini vilja tit ikki koma til mín , til tess at tit mega hava lív .	tit rannsaka skriftirnar tí at í teimum halda tit at tit hava ævigt lív og tað eru tær sum vitna um meg og kortini vilja tit ikki koma til mín til tess at tit mega hava lív	O C O O O O C O O O O C O O O C O O O C O O O O C O O C O O O O O O C C O	tit rannsaka skriftirnar tí og tað eru tær at í hava teimum tit at tit halda ævigt lív vitna sum um meg og kortini tit ikki til koma mín til mega vilja tess at hava tit lív	O C O O O O C O O O F O O O O F O O F O O O O O O O O C O O F F O O F O O
210	Eg taki ikki í móti heiðuri av monnum ; men eg kenni tykkum , at tit hava ikki Guðs kærleika í tykkum .	eg taki ikki í móti heiðuri av monnum men eg kenni tykkum at tit hava ikki guðs kærleika í tykkum	O C O O O O O O O O C O O O C O O O O O	eg ikki í móti heiðuri taki av monnum men eg kenni tykkum at tit ikki hava guðs kærleika í tykkum	O O O O O F O O O O C O O O O F O O O O
211	Eg eri komin í navni faðirs míns , og tit taka ikki í móti mær ; kemur onkur annar í sínum egna navni , honum vilja tit taka í mót .	eg eri komin í navni faðirs míns og tit taka ikki í móti mær kemur onkur annar í sínum egna navni honum vilja tit taka í mót	O C C O O O O O O C O O O O C O O O O O O O C O C O O	eg í navni eri komin faðirs míns og tit ikki í móti mær taka kemur onkur annar í sínum egna navni vilja honum taka tit í mót	O O O F F O O O O O O O O F C O O O O O O F O F O O O
212	Hvussu kunnu tit trúgva , tit sum taka í mót heiðuri hvör av öðrum , og sökja ikki tann heiður , sum kemur frá hinum einasta Guði !	hvussu kunnu tit trúgva tit sum taka í mót heiðuri hvör av öðrum og sökja ikki tann heiður sum kemur frá hinum einasta guði	O C O C O O C O O O O O O O C O O O O C O O O O	hvussu kunnu tit trúgva tit sum taka í mót heiðuri hvör av öðrum og ikki tann heiður sökja sum frá hinum einasta guði kemur	O C O C O O C O O O O O O O O O O F O O O O O F
213	Hugsið ikki , at eg skal klaga tykkum fyri faðirinum ; tann er , sum klagar tykkum , Móses , sum tit hava sett vón tykkara til . Tí at trúðu tit Mósesi , tá trúðu tit mær ; tí at hann hevur skrivað um meg .	hugsið ikki at eg skal klaga tykkum fyri faðirinum tann er sum klagar tykkum móses sum tit hava sett vón tykkara til tí at trúðu tit mósesi tá trúðu tit mær tí at hann hevur skrivað um meg	C O O C O O O O C C O O O O C O O O C C O O O O O C O O O C O O O O C C O O	ikki er tann móses hugsið tí at eg skal klaga tykkum fyri faðirinum sum tykkum klagar sum tit hava sett vón tykkara til trúðu at tá tit mær tí trúðu tit mósesi at hann um meg skrivað hevur	O F O O F O O O C C O O O O O F O O C C O O O F O O O O O C O O O O O O F F
214	"Men trúgva tit ikki skriftum hansara , hvussu skulu tit tá trúgva orðum mínum ! """	men trúgva tit ikki skriftum hansara hvussu skulu tit tá trúgva orðum mínum	O O C O O C O O C O O O O	men hvussu skulu tit tá trúgva orðum mínum trúgva tit ikki skriftum hansara	O O C O O C O O C O O O O
215	Eftir hetta fór Jesus av stað til ökið hinumegin Galileuvatnið ella Tiberiasvatnið .	eftir hetta fór jesus av stað til ökið hinumegin galileuvatnið ella tiberiasvatnið	O O C O O O O O O O O O	eftir hetta jesus fór av stað til ökið hinumegin galileuvatnið ella tiberiasvatnið	O O O F O O O O O O O O
216	Og stór mannamúgva fylgdi honum , tí at tey sóu tey tekin , sum hann gjördi á hinum sjúku .	og stór mannamúgva fylgdi honum tí at tey sóu tey tekin sum hann gjördi á hinum sjúku	O O O C O O O O C O O O O C O O O	og stór mannamúgva fylgdi honum tí at sóu tey tey tekin sum hann á gjördi hinum sjúku	O O O C O O O F O O O O O O F O O
217	Men Jesus fór niðan á fjallið og settist har saman við lærusveinum sínum .	men jesus fór niðan á fjallið og settist har saman við lærusveinum sínum	O O C O O O O C O O O O O	men jesus fór niðan á fjallið og har settist saman við lærusveinum sínum	O O C O O O O O F O O O O
218	Men páskir , hátíðin hjá Jödum , vóru í nánd .	men páskir hátíðin hjá jödum vóru í nánd	O O O O O C O O	men páskir hátíðin hjá jödum vóru í nánd	O O O O O C O O
219	"Tá ið Jesus nú lyfti upp eygum sínum og sá , at stór mannamúgva kom til hansara , sigur hann við Filippus : "" Hvar skulu vit keypa breyð , so at hesi kunnu fáa nakað at eta ? """	tá ið jesus nú lyfti upp eygum sínum og sá at stór mannamúgva kom til hansara sigur hann við filippus hvar skulu vit keypa breyð so at hesi kunnu fáa nakað at eta	O C O O O O O O C O O O O C O O O C O O O C O C O O O O C C O O C	tá hann við sigur filippus ið jesus nú upp eygum sínum lyfti og sá at stór mannamúgva kom til hansara hvar keypa vit breyð skulu so at hesi kunnu fáa nakað at eta	O O O F O O O O O O O F O C O O O C O O O F O O F O O O C C O O C
220	Men hetta segði hann fyri at royna hann ; tí at sjálvur visti hann , hvat hann ætlaði sær at gera .	men hetta segði hann fyri at royna hann tí at sjálvur visti hann hvat hann ætlaði sær at gera	O O C O O O O C O O O C O O O C O O C	men hetta segði hann tí fyri at royna hann at sjálvur hann visti hvat hann ætlaði sær at gera	O O C O O O O C O O O O F O O C O O C
221	"Filippus svaraði honum : "" Breyð fyri tvey hundrað denarar rökkur ikki til hjá teimum , so at hvör teirra kann fáa eitt lítið sindur . """	filippus svaraði honum breyð fyri tvey hundrað denarar rökkur ikki til hjá teimum so at hvör teirra kann fáa eitt lítið sindur	O C O O O O O O C O O O O O O O O C C O O O	filippus svaraði honum breyð fyri tvey hundrað denarar rökkur ikki til hjá teimum so kann at hvör fáa teirra eitt lítið sindur	O C O O O O O O C O O O O O F O O F O O O O
222	"Ein av lærusveinum hansara , Andrias , bróðir Símun Pæturs , sigur við hann : "" Her er ein smádrongur , sum hevur fimm byggbreyð og tveir fiskar ; men hvat munar tað hjá so mongum ? """	ein av lærusveinum hansara andrias bróðir símun pæturs sigur við hann her er ein smádrongur sum hevur fimm byggbreyð og tveir fiskar men hvat munar tað hjá so mongum	O O O O O O O O C O O O C O O O C O O O O O O O C O O O O	ein er hevur av lærusveinum hansara sigur andrias bróðir símun pæturs við hann her ein smádrongur sum fimm byggbreyð og tveir fiskar men hvat tað munar hjá so mongum	O F F O O O F O O O O O O O O O O O O O O O O O O F O O O
223	"Jesus segði : "" Latið fólkið setast niður ! """	jesus segði latið fólkið setast niður	O C C O C O	jesus segði latið setast fólkið niður	O C C F O O
224	Men har var nógv gras á staðinum .	men har var nógv gras á staðinum	O O C O O O O	men var har nógv gras á staðinum	O F O O O O O
225	Tá settust kallmenninir niður , okkurt um fimm túsund í tali .	tá settust kallmenninir niður okkurt um fimm túsund í tali	O C O O O O O O O O	tá kallmenninir niður settust okkurt um fimm túsund í tali	O O O F O O O O O O
226	Jesus tók tá breyðini , og tá ið hann hevði takkað , býtti hann tey til teirra , sum setstir vóru niður , somuleiðis eisini av fiskunum so mikið , sum teir vildu hava .	jesus tók tá breyðini og tá ið hann hevði takkað býtti hann tey til teirra sum setstir vóru niður somuleiðis eisini av fiskunum so mikið sum teir vildu hava	O C O O O O C O O O O O O O O O O O O C C O O C C O C C O	jesus tá tók breyðini og tá býtti hann tey til teirra somuleiðis eisini av fiskunum so mikið sum teir vildu hava takkað hevði ið hann sum setstir vóru niður	O O F O O O C O O O O O O O O O O O O C C F F O O O C C O
227	"Men tá ið teir vóru mettir , sigur hann við lærusveinar sínar : "" Hentið saman breyðmolarnar , sum leypa av , so at einki fer til spillis ! """	men tá ið teir vóru mettir sigur hann við lærusveinar sínar hentið saman breyðmolarnar sum leypa av so at einki fer til spillis	O O C O O O O O O C C C O O O C O O O O C O O	men tá sigur hann við lærusveinar sínar mettir ið teir vóru saman hentið breyðmolarnar leypa sum av so at einki fer til spillis	O O C O O O O F O O F O F O F O O O O O C O O
