idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
231	Engum virkjunarkosti hefur verið vikið úr nýtingarflokki Forseti hringir . út af umhverfismati framkvæmda .	engum virkjunarkosti hefur verið vikið úr nýtingarflokki forseti hringir út af umhverfismati framkvæmda	O O C C C O O O O O O O C	engum virkjunarkosti hefur úr nýtingarflokki út af umhverfismati framkvæmda verið vikið forseti hringir	O O C O O O O O O F F O C
232	Álit en ekki úrskurðir Forseti hringir .	álit en ekki úrskurðir forseti hringir	O O O O O C	álit en ekki úrskurðir forseti hringir	O O O O O C
233	er gott að halda sig við það og stæra sig af því ?	er gott að halda sig við það og stæra sig af því	C O O C O O O O C O O O	gott er að halda sig við það stæra og sig af því	O F O C O O O F O O O O
234	Virðulegi forseti . Mér þykir leitt að þingmenn stjórnarliðsins , sem hv. þm. Össur Skarphéðinsson kallaði eftir að mundu svara fyrir fjárlagafrumvarp sitt , geri það ekki við ræðu hv. þingmanns .	virðulegi forseti mér þykir leitt að þingmenn stjórnarliðsins sem hv. þm. össur skarphéðinsson kallaði eftir að mundu svara fyrir fjárlagafrumvarp sitt geri það ekki við ræðu hv. þingmanns	O O O C O O O O C O O O O O O O O O O O C O O C C O O O	virðulegi forseti mér þykir leitt að þingmenn stjórnarliðsins það geri ekki við ræðu hv. þingmanns sem hv. þm. össur skarphéðinsson kallaði eftir að mundu svara fyrir fjárlagafrumvarp sitt	O O O C O O O O O F O O O O O O O O O O C O O C C O O O
235	Ég hefði sannarlega viljað heyra það sem þingmaðurinn kallaði eftir .	ég hefði sannarlega viljað heyra það sem þingmaðurinn kallaði eftir	O C O C C O O O C O	ég sannarlega hefði viljað það heyra sem þingmaðurinn kallaði eftir	O O F C O F O O C O
236	Mig langar aðeins að koma inn á heilbrigðismálin og heyra sýn hv. þingmanns á þeim .	mig langar aðeins að koma inn á heilbrigðismálin og heyra sýn hv. þingmanns á þeim	O C O O C O O O O C O O O O O	mig aðeins langar koma að inn á heilbrigðismálin heyra og sýn hv. þingmanns á þeim	O O F F O O O O F O O O O O O
237	Nú heyrum við stjórnarliðana berja sér á brjóst og tala eins og fólk sé hreykið af því hvað fari mikið í heilbrigðismál .	nú heyrum við stjórnarliðana berja sér á brjóst og tala eins og fólk sé hreykið af því hvað fari mikið í heilbrigðismál	O C O O C O O O O C O O O C O O O O C O O O	nú við heyrum stjórnarliðana berja sér á brjóst tala og eins og fólk hreykið af sé því hvað fari mikið í heilbrigðismál	O O F O C O O O F O O O O O O F O O C O O O
238	Samt segja forsvarsmenn að ég held allra heilbrigðisstofnana í landinu að það renni ekki nægt fé í þennan málaflokk .	samt segja forsvarsmenn að ég held allra heilbrigðisstofnana í landinu að það renni ekki nægt fé í þennan málaflokk	O C O O O O O O O C O O C O O O O O O	samt segja forsvarsmenn að ég allra heilbrigðisstofnana í landinu held að renni það ekki nægt fé í þennan málaflokk	O C O O O O O O O C O F O O O O O O O
239	Helst er það Landspítalinn sem við sjáum að ár frá ári og öll árin frá því að þessi ríkisstjórn tók við , það er síðan hagurinn fór að vænkast hjá okkur í landinu , er ekki gert nægjanlega vel við spítalann .	helst er það landspítalinn sem við sjáum að ár frá ári og öll árin frá því að þessi ríkisstjórn tók við það er síðan hagurinn fór að vænkast hjá okkur í landinu er ekki gert nægjanlega vel við spítalann	O C O O O O C O O O O O O O O O O C O C O C O O O O O O O C O O C O O O O O C	helst er það landspítalinn sem við sjáum gert að ár frá ári og öll árin frá því það er er síðan ekki nægjanlega vel við spítalann að þessi ríkisstjórn tók við hagurinn fór hjá okkur í landinu að vænkast	O C O O O O C F O O O O O O O O O O F F O O O O O O O O O C O O C O O O O O C
240	Peningarnir eru settir í annað .	peningarnir eru settir í annað	O C C O O	peningarnir í settir eru annað	O O C F O
241	Það voru settir 80 milljarðar í skuldaniðurfellingu .	það voru settir 80 milljarðar í skuldaniðurfellingu	O C C O O O O	það settir 80 milljarðar í skuldaniðurfellingu voru	O F O O O O F
242	Skuldaniðurfellingin kom auðvitað aðallega fram 2013 , en í þessum fjárlögum fara 15,5 milljarðar í þann lið á meðan heilbrigðiskerfið sveltur .	skuldaniðurfellingin kom auðvitað aðallega fram 2013 en í þessum fjárlögum fara 15,5 milljarðar í þann lið á meðan heilbrigðiskerfið sveltur	O C O O O O O O O O C O O O O O O O O C	skuldaniðurfellingin kom auðvitað aðallega fram 2013 en í þessum fjárlögum 15,5 milljarðar í þann lið fara á meðan sveltur heilbrigðiskerfið	O C O O O O O O O O O O O O O F O O F O
243	Mig langar að spyrja þingmanninn út í þessa forgangsröðun , hvort hann sé sammála mér um að hún sé slök og hvað hann segi um það að 90 <percent/> þjóðarinnar Forseti hringir . hafi lýst því yfir í skoðanakönnunum að þeir vilji helst bæta heilbrigðiskerfið í þessum fjárlögum .	mig langar að spyrja þingmanninn út í þessa forgangsröðun hvort hann sé sammála mér um að hún sé slök og hvað hann segi um það að 90 <percent/> þjóðarinnar forseti hringir hafi lýst því yfir í skoðanakönnunum að þeir vilji helst bæta heilbrigðiskerfið í þessum fjárlögum	O C O C O O O O O O O C O O O O O C O O O O C O O O O O O C C O O O O O C O O C O C O O O O	mig langar að þingmanninn út í þessa forgangsröðun sé hvort hann sammála mér um sé að hún slök spyrja og hvað hann segi um það að 90 <percent/> þjóðarinnar hafi lýst því yfir í skoðanakönnunum forseti hringir að þeir helst bæta heilbrigðiskerfið í þessum fjárlögum vilji	O C O O O O O O F O O O O O F O O O F O O O C O O O O O O C C O O O O O C O O O F O O O O F
244	Virðulegi forseti . Þarna hittir hv. þingmaður naglann algjörlega á höfuðið .	virðulegi forseti þarna hittir hv. þingmaður naglann algjörlega á höfuðið	O O O C O O O O O O	virðulegi forseti þarna hittir hv. þingmaður naglann algjörlega á höfuðið	O O O C O O O O O O
245	Við ættum í rauninni ekki að vera að ræða hvort einhver vill virkja í neðri hluta Þjórsár eða hvað .	við ættum í rauninni ekki að vera að ræða hvort einhver vill virkja í neðri hluta þjórsár eða hvað	O C O O O O O O C O C O O C C O O O O	við í rauninni ættum ekki eða hvað að vera að ræða hvort vill einhver virkja í neðri hluta þjórsár	O O O F O O O O C O C O F O C O O O O
246	Hér stendur styrinn um og það hefur verið ákall minni hlutans að við förum eftir þeim lögum í landinu sem okkur hafa verið sett .	hér stendur styrinn um og það hefur verið ákall minni hlutans að við förum eftir þeim lögum í landinu sem okkur hafa verið sett	O C O O O O C C O O O O O C O O O O O O O C C C	hér styrinn um stendur verið og það ákall hefur minni hlutans að við förum eftir þeim lögum í landinu sem okkur hafa verið sett	O O O F F O O O F O O O O C O O O O O O O C C C
247	Ég tel það vera skyldu mína sem þingmanns , heilaga skyldu , að gera það .	ég tel það vera skyldu mína sem þingmanns heilaga skyldu að gera það	O C O C O O O O O O O C O	ég tel það gera vera skyldu mína sem þingmanns heilaga skyldu að það	O C O F F O O O O O O O O
248	En með þessari málsmeðferð , sem er mjög óljós og sveiflukennd og tók síðast í morgun smásnúning , er ekki ljóst hvað er að gerast .	en með þessari málsmeðferð sem er mjög óljós og sveiflukennd og tók síðast í morgun smásnúning er ekki ljóst hvað er að gerast	O O O O O C O O O O C O O O C O O O O O C O C	en með þessari málsmeðferð sem mjög er óljós og sveiflukennd ekki er ljóst og tók síðast í morgun smásnúning hvað að gerast er	O O O O O O F O O O O F O O C O O O O O O F F
249	Ég verð að segja það að mér finnst svona flumbrugangur í vinnubrögðum ekki til þess fallinn að auka virðingu Alþingis .	ég verð að segja það að mér finnst svona flumbrugangur í vinnubrögðum ekki til þess fallinn að auka virðingu alþingis	O C O C O O O C O O O O O O O O O C O O	ég verð að segja það að mér svona flumbrugangur í vinnubrögðum ekki finnst til þess fallinn að auka virðingu alþingis	O C O C O O O O O O O O F O O O O C O O
250	Þetta er ógegnsæi og þetta lyktar af sérhagsmunum .	þetta er ógegnsæi og þetta lyktar af sérhagsmunum	O C O O O C O O	þetta er ógegnsæi og þetta lyktar af sérhagsmunum	O C O O O C O O
251	Maður spyr sig hvað liggi á .	maður spyr sig hvað liggi á	O C O O C O	maður spyr sig hvað liggi á	O C O O C O
252	Virðulegi forseti . Ég vil lýsa ánægju minni með þetta frumvarp .	virðulegi forseti ég vil lýsa ánægju minni með þetta frumvarp	O O O C C O O O O O	virðulegi forseti ég lýsa ánægju minni vil með þetta frumvarp	O O O F O O F O O O
253	Það er virkilega þarft og mikilvægt að við ræðum þessi mál raunar erum við búin að vera að ræða þessi mál sl. tíu ár að minnsta kosti , auðvitað lengur með einhverjum skipulegum hætti eins og þingmaðurinn fór hér í gegnum .	það er virkilega þarft og mikilvægt að við ræðum þessi mál raunar erum við búin að vera að ræða þessi mál sl. tíu ár að minnsta kosti auðvitað lengur með einhverjum skipulegum hætti eins og þingmaðurinn fór hér í gegnum	O C O O O O O O C O O O C O C O O C O C O O O O O O O O O O O O O O O O C O O O	það er virkilega þarft og mikilvægt að ræðum við þessi mál erum raunar búin við eins að að þessi mál sl. vera tíu ár að minnsta kosti auðvitað lengur með einhverjum skipulegum hætti ræða og þingmaðurinn fór hér í gegnum	O C O O O O O F O O O F O F O O O O O O O F O O O O O O O O O O O F O O C O O O
254	Við getum ekki verið að bíða endalaust og ræða sömu hlutina aftur og aftur , það þarf að koma til aðgerða .	við getum ekki verið að bíða endalaust og ræða sömu hlutina aftur og aftur það þarf að koma til aðgerða	O C O C O C O O C O O O O O O C O C O O	við getum ekki verið að bíða endalaust og ræða sömu hlutina aftur og aftur þarf það að til aðgerða koma	O C O C O C O O C O O O O O F O O O O F
255	Mér sýnist þingmaðurinn og þeir sem að málinu standa hafa unnið sína heimavinnu vel .	mér sýnist þingmaðurinn og þeir sem að málinu standa hafa unnið sína heimavinnu vel	O C O O O C C O O O O O O C	mér sýnist þingmaðurinn og þeir hafa unnið sína heimavinnu vel sem að málinu standa	O C O O O C C O O O O O O C
256	Við þurfum að fara í gegnum þetta og taka betur á heimilisofbeldi og auðvitað nálgunarbanni sem við höfum verið að sjá að virkar ekki nægilega vel , samræming lögreglu og dómstóla er ekki nægilega mikil .	við þurfum að fara í gegnum þetta og taka betur á heimilisofbeldi og auðvitað nálgunarbanni sem við höfum verið að sjá að virkar ekki nægilega vel samræming lögreglu og dómstóla er ekki nægilega mikil	O C O O O O C O O O O C O O O O C O O O O O O O O C C O C O C O O O	við samræming þurfum lögreglu og dómstóla ekki nægilega mikil er að í gegnum fara þetta og höfum taka betur á heimilisofbeldi verið og auðvitað nálgunarbanni sem við að sjá að virkar ekki nægilega vel	O O F O O O O O O F O O O F O O F F O O O F O O O O O O C O C O O O
257	Væntanlega skortir á að þau lagaákvæði séu skýr .	væntanlega skortir á að þau lagaákvæði séu skýr	O C O O O O C O	væntanlega skortir á að þau lagaákvæði skýr séu	O C O O O O O F
258	Við sem störfum hér vitum alveg að oft fara mál með hraði til nefnda , það er mikið um að vera og okkur yfirsést ýmislegt og við þurfum að geta lagað það .	við sem störfum hér vitum alveg að oft fara mál með hraði til nefnda það er mikið um að vera og okkur yfirsést ýmislegt og við þurfum að geta lagað það	O C O O C O O O C O O O O O O C O O O C O O C O O O C O C C O	við vitum alveg sem störfum hér að oft mál með hraði vera til nefnda það er mikið um að fara og okkur yfirsést ýmislegt og við þurfum að geta lagað það	O C O O C O O O O O O F O O O C O O O F O O C O O O C O C C O
259	Ég vil aðeins spyrja þingmanninn um þetta frumvarp og svo austurrísku leiðina svokölluðu , sem hefur verið farin á Suðurnesjum ef ég veit rétt .	ég vil aðeins spyrja þingmanninn um þetta frumvarp og svo austurrísku leiðina svokölluðu sem hefur verið farin á suðurnesjum ef ég veit rétt	O C O C O O O O O O O O O O C C C O O O O C O	ég aðeins spyrja vil þingmanninn um þetta frumvarp og svo austurrísku leiðina svokölluðu sem hefur verið á suðurnesjum farin ef veit ég rétt	O O F F O O O O O O O O O O C C O O F O F O O
260	Kemur hún eitthvað sérstaklega inn í þetta mál , inn í hegningarlögin eða er hún til hliðar , svo að ég hafi yfirsýn yfir málið ?	kemur hún eitthvað sérstaklega inn í þetta mál inn í hegningarlögin eða er hún til hliðar svo að ég hafi yfirsýn yfir málið	C O O O O O O O O O O O C O O O O O O C O O O	hún eitthvað sérstaklega inn í þetta mál inn í hegningarlögin eða hún til hliðar svo hafi að ég er kemur yfirsýn yfir málið	O O O O O O O O O O O O O O O F O O F F O O O
261	Ég þakka andsvarið .	ég þakka andsvarið	O C O	ég þakka andsvarið	O C O
262	Ég hvet ráðherra til þess að sýna þinginu eða atvinnuveganefnd þau gögn sem fullvissa hana um að þessi leið hennar muni ekki auka flækjustigið og sé skilvirkt .	ég hvet ráðherra til þess að sýna þinginu eða atvinnuveganefnd þau gögn sem fullvissa hana um að þessi leið hennar muni ekki auka flækjustigið og sé skilvirkt	O C O O O O C O O O O O O C O O O O O O C O C O O C O	ég hvet ráðherra til þess að þinginu eða atvinnuveganefnd sýna þau gögn sem hana fullvissa auka um sé að þessi leið hennar muni ekki flækjustigið og skilvirkt	O C O O O O O O O F O O O O F F O F O O O O F O O O O
263	Ég segi það enn og aftur að þetta frumvarp gerir mér það ekki bersýnilega ljóst , það gerir það ekki .	ég segi það enn og aftur að þetta frumvarp gerir mér það ekki bersýnilega ljóst það gerir það ekki	O C O O O O O O O C O O O O O O C O O	ég segi það enn og aftur að þetta frumvarp gerir mér það ekki bersýnilega ljóst það það gerir ekki	O C O O O O O O O C O O O O O O O F O
264	Ég heyri það í máli annarra þingmanna líka að fólki er það ekki morgunljóst .	ég heyri það í máli annarra þingmanna líka að fólki er það ekki morgunljóst	O C O O O O O O O O C O O O	ég heyri það í máli annarra þingmanna líka að fólki er það ekki morgunljóst	O C O O O O O O O O C O O O
265	Ég hvet ráðherrann til þess að koma með gögn sem sýna það .	ég hvet ráðherrann til þess að koma með gögn sem sýna það	O C O O O O C O O O C O	ég hvet ráðherrann til þess að koma með gögn sýna sem það	O C O O O O C O O F O O
266	Annars ég er eiginlega búin að svara ráðherra því sem ég vildi svara .	annars ég er eiginlega búin að svara ráðherra því sem ég vildi svara	O O C O C O C O O O O C C	annars búin ég er eiginlega að svara ráðherra því sem ég svara vildi	O F O F O O C O O O O F F
267	Já , ég tek undir með þingmanninum og fagna þeirri hugmynd að umhverfis- og skipulags nefnd og atvinnuveganefnd fundi saman um málið .	já ég tek undir með þingmanninum og fagna þeirri hugmynd að umhverfis- og skipulags nefnd og atvinnuveganefnd fundi saman um málið	O O C O O O O C O O O O O O O O O C O O O	já ég tek undir með þingmanninum og þeirri hugmynd fagna að umhverfis- og skipulags nefnd og atvinnuveganefnd fundi saman um málið	O O C O O O O O O F O O O O O O O C O O O
268	Það er ástæðulaust að vera að kalla sömu aðila inn á fundi beggja nefndanna , það væri algjört rugl .	það er ástæðulaust að vera að kalla sömu aðila inn á fundi beggja nefndanna það væri algjört rugl	O C O O C O O O C O C O O O O O O O	það væri ástæðulaust það er algjört rugl að vera að kalla sömu aðila inn á fundi beggja nefndanna	O F O O F O O O C O C O O O O O O O
269	Svo er það alltaf þannig að ef fólk talar saman er líklegra að það fáist einhver niðurstaða og betri niðurstaða en ef ekki .	svo er það alltaf þannig að ef fólk talar saman er líklegra að það fáist einhver niðurstaða og betri niðurstaða en ef ekki	O C O O O O C O O O C O O O C O O O O O O O O	svo er það alltaf þannig að líklegra er ef fólk talar saman að það fáist einhver niðurstaða og betri niðurstaða en ef ekki	O F O O O O O F O O C O O O C O O O O O O O O
270	Það er góð hugmynd og ég fagna henni .	það er góð hugmynd og ég fagna henni	O C O O O O C O	það góð hugmynd er og ég fagna henni	O O O F O O C O
271	Annað er að ef aðili eins og Samband íslenskra sveitarfélaga skilur ekki , þrátt fyrir alla sína lögfræðinga og miklu vitneskju , atriði í frumvarpinu eða hvernig það eigi fram að ganga , þá erum við svolítið illa sett .	annað er að ef aðili eins og samband íslenskra sveitarfélaga skilur ekki þrátt fyrir alla sína lögfræðinga og miklu vitneskju atriði í frumvarpinu eða hvernig það eigi fram að ganga þá erum við svolítið illa sett	O C O O O O O O O O C O O O O O O O O O O O O O O O C O O C O O C O O C	annað er að ef aðili erum skilur eins og samband íslenskra sveitarfélaga ekki þrátt fyrir alla sína lögfræðinga og miklu vitneskju atriði í frumvarpinu eða hvernig þá við það eigi fram að ganga svolítið illa sett	O C O O O F F O O O O O O O O O O O O O O O O O O O O O O C O O C O O C
272	Auðvitað verðum við að hlusta á það .	auðvitað verðum við að hlusta á það	O C O O C O O	auðvitað verðum við að á það hlusta	O C O O O O F
273	Þá höfum við ekki unnið vinnuna nógu vel .	þá höfum við ekki unnið vinnuna nógu vel	O C O O C O O O	þá við ekki höfum unnið vinnuna nógu vel	O O O F C O O O
274	Það þýðir ekki að henda þessu í fólk og segja : Þið finnið bara út úr þessu .	það þýðir ekki að henda þessu í fólk og segja þið finnið bara út úr þessu	O C O O C O O O O C O C O O O O	það ekki þýðir að henda þessu í fólk segja og þið bara finnið út úr þessu	O O F O C O O O F O O O F O O O
275	Það mun ekki enda vel og er ekki , vænti ég , áhugi fyrir því hjá meiri hluta nefndarinnar að skilja við málið þannig .	það mun ekki enda vel og er ekki vænti ég áhugi fyrir því hjá meiri hluta nefndarinnar að skilja við málið þannig	O C O C O O C O O O O O O O O C O O C O O O	það mun ekki vel og ekki er áhugi fyrir því hjá meiri hluta enda nefndarinnar vænti ég að við málið skilja þannig	O C O O O O C O O O O O O F O C O O O O F O
276	Virðulegi forseti . Ég þakka ræðumanni og hv. þingmanni fyrir ræðuna .	virðulegi forseti ég þakka ræðumanni og hv. þingmanni fyrir ræðuna	O O O C O O O O O O	virðulegi forseti þakka ég ræðumanni og hv. þingmanni fyrir ræðuna	O O F O O O O O O O
277	Hún var yfirgripsmikil .	hún var yfirgripsmikil	O C O	hún var yfirgripsmikil	O C O
278	Hún fór yfir vinnuferli rammaáætlunar sem hún sagði í þróun .	hún fór yfir vinnuferli rammaáætlunar sem hún sagði í þróun	O C O O O O O C O O	hún fór yfir vinnuferli rammaáætlunar sagði sem hún í þróun	O C O O O F O O O O
279	Ég get ekki alveg verið sammála því .	ég get ekki alveg verið sammála því	O C O O C O O	ég get verið ekki alveg sammála því	O C F O O O O
280	Mér finnst lögin um rammaáætlun mjög skýr og afmörkuð og alls ekkert eitthvað sem er í þróun .	mér finnst lögin um rammaáætlun mjög skýr og afmörkuð og alls ekkert eitthvað sem er í þróun	O C O O O O O O O O O O O O C O O	mér lögin um rammaáætlun mjög skýr og afmörkuð og alls finnst ekkert eitthvað sem er í þróun	O O O O O O O O O O F O O O C O O
281	Þannig skil ég þessi lög .	þannig skil ég þessi lög	O C O O O	þannig ég þessi lög skil	O O O O F
282	Ég er alveg sammála því , sem kom fram í ræðu hv. þingmanns , að verkefnisstjórn á að vinna faglegt mat .	ég er alveg sammála því sem kom fram í ræðu hv. þingmanns að verkefnisstjórn á að vinna faglegt mat	O C O O O O O C O O O O O O C O C O O	ég alveg sammála því að er sem kom fram í ræðu hv. þingmanns verkefnisstjórn á vinna að faglegt mat	O O O O O F O C O O O O O O C F O O O
283	En svo sagði þingmaðurinn líka : Alþingi er ekki bundið , þarf ekki faglegt mat en er það eitthvað til að stæra sig af ?	en svo sagði þingmaðurinn líka alþingi er ekki bundið þarf ekki faglegt mat en er það eitthvað til að stæra sig af	O O C O O O C O O O C O C C O O O O O C O O	en svo þingmaðurinn er líka en sagði það eitthvað alþingi er ekki bundið þarf ekki faglegt mat til stæra að sig af	O O O F O O F O O O C O C C O O O O F O O O
284	Er gott að Alþingi eða meiri hluti atvinnuveganefndar vilji vinna þannig , ekki eftir faglegu mati ?	er gott að alþingi eða meiri hluti atvinnuveganefndar vilji vinna þannig ekki eftir faglegu mati	C O O O O O O O C C O O O O O	gott er að alþingi eða meiri hluti atvinnuveganefndar vilji vinna þannig ekki eftir faglegu mati	O F O O O O O O C C O O O O O
285	Er það heillavænlegt ?	er það heillavænlegt	C O O	er það heillavænlegt	C O O
286	Af hverju vill meiri hlutinn það ?	af hverju vill meiri hlutinn það	O O C O O O	af hverju meiri hlutinn það vill	O O O O O F
287	Virðulegi forseti . Ég þakka ráðherra fyrir að koma hér upp og leitast við að svara spurningum mínum .	virðulegi forseti ég þakka ráðherra fyrir að koma hér upp og leitast við að svara spurningum mínum	O O O C O O O C O O O C O O C O O	virðulegi forseti ég þakka ráðherra fyrir að hér upp koma leitast og við að svara spurningum mínum	O O O C O O O O O F F O O O C O O
288	Ég held að fólk sé ekki á móti því að aflamarkskerfi sé í gangi , en það sem ég og við hjá Bjartri framtíð viljum benda á er að það er ekkert útilokað að við notum uppboð á aflaheimildum samhliða .	ég held að fólk sé ekki á móti því að aflamarkskerfi sé í gangi en það sem ég og við hjá bjartri framtíð viljum benda á er að það er ekkert útilokað að við notum uppboð á aflaheimildum samhliða	O C O O C O O O O O O C O O O O C O O C O O O O O O O O O C C O O O C O O O O	ég að er fólk ekki á sé móti því að aflamarkskerfi í er gangi en það að held það sé ekkert útilokað sem ég og við hjá bjartri framtíð viljum benda á að við notum uppboð á aflaheimildum samhliða	O O F O O O F O O O O O F O O O O F O F O O O O O O O O O C C O O O C O O O O
289	Ráðherra hefur farið í gegnum það af hverju hann telur að hann gæti það ekki , það er út af því sem var gert 2010 .	ráðherra hefur farið í gegnum það af hverju hann telur að hann gæti það ekki það er út af því sem var gert 2010	O C C O O O O C O O O O O O C O O C O O O C C O	ráðherra hefur farið í gegnum það það er út af því af gæti hverju telur hann að hann það ekki sem var 2010 gert	O C C O O O O C O O O O F O C O O O O O O C O F
290	Er hann þá að segja að hendur okkar séu bundnar til eilífðarnóns út af því að lög í landinu voru einu sinni sett svona og þeim verði ekki haggað ?	er hann þá að segja að hendur okkar séu bundnar til eilífðarnóns út af því að lög í landinu voru einu sinni sett svona og þeim verði ekki haggað	C O O O C O O O C C O O O O O O O O O C O O C O O O C O C	hann þá er að segja að hendur okkar til eilífðarnóns út af bundnar séu því sett voru að lög í landinu einu sinni svona og þeim verði ekki haggað	O O F O C O O O O O O O F F O F F O O O O O O O O O C O C
291	Þá erum við heldur illa sett , held ég .	þá erum við heldur illa sett held ég	O C O O O C C O	þá erum við heldur illa sett held ég	O C O O O C C O
292	En ef það er álit hæstv. ráðherra þá er bara ágætt að það komi fram hér .	en ef það er álit hæstv. ráðherra þá er bara ágætt að það komi fram hér	O O O C O O O O C O O O O C O O	en ef það álit er hæstv. ráðherra þá er bara ágætt að það komi fram hér	O O O O F O O O F O O O O C O O
293	Við skulum þá reyna að finna út úr því .	við skulum þá reyna að finna út úr því	O C O C O C O O O	við þá skulum reyna að út úr því finna	O O F C O O O O F
294	En ég hef verulegar áhyggjur ef það er staðan , ef það er mat hæstv. ráðherra .	en ég hef verulegar áhyggjur ef það er staðan ef það er mat hæstv. ráðherra	O O C O O O O C O O O C O O O	en er ég verulegar áhyggjur ef það hef staðan ef það er mat hæstv. ráðherra	O F O O O O O F O O O C O O O
295	Virðulegi forseti . Ég þakka hæstv. ráðherra fyrir ræðuna .	virðulegi forseti ég þakka hæstv. ráðherra fyrir ræðuna	O O O C O O O O	virðulegi forseti ég hæstv. ráðherra fyrir ræðuna þakka	O O O O O O O F
296	Nú er þetta að teiknast mjög skýrt upp .	nú er þetta að teiknast mjög skýrt upp	O C O O C O O O	nú er þetta teiknast að mjög skýrt upp	O C O F O O O O
297	Það er einfaldlega þannig að það á að taka mark á verkefnisstjórn 2 , eða taka hennar mati , en gleyma svo öllu sem á eftir kemur .	það er einfaldlega þannig að það á að taka mark á verkefnisstjórn 2 eða taka hennar mati en gleyma svo öllu sem á eftir kemur	O C O O O O C O C O O O O O C O O O C O O O O O C	það er einfaldlega þannig að á það að taka mark á verkefnisstjórn 2 eða taka hennar mati en gleyma svo öllu kemur sem á eftir	O C O O O F O O C O O O O O C O O O C O O F O O O
298	Í lögum um rammaáætlun er ekki gert ráð fyrir því að það sé bara verkefnisstjórn 1 og svo 2 og svo búið .	í lögum um rammaáætlun er ekki gert ráð fyrir því að það sé bara verkefnisstjórn 1 og svo 2 og svo búið	O O O O C O C O O O O O C O O O O O O O O C	í lögum um rammaáætlun sé ekki ráð fyrir því gert að það bara er verkefnisstjórn 1 og svo 2 og svo búið	O O O O F O O O O F O O O F O O O O O O O C
299	Það eru margar verkefnisstjórnir sem bíða þess að vinna áframhald og sigta úr bið í virkjun og vernd .	það eru margar verkefnisstjórnir sem bíða þess að vinna áframhald og sigta úr bið í virkjun og vernd	O C O O O C O O C O O C O O O O O O	það eru margar verkefnisstjórnir sem bíða þess að vinna áframhald og úr bið í virkjun og sigta vernd	O C O O O C O O C O O O O O O O F O
300	Það er eðli rammaáætlunar .	það er eðli rammaáætlunar	O C O O	það eðli er rammaáætlunar	O O F O
301	Ef hæstv. ráðherra ætlar að hleypa því þannig í uppnám að næstu verkefnisstjórnir sem á eftir koma hafi kannski ekkert um málið að segja held ég að við ættum bara að stoppa núna .	ef hæstv. ráðherra ætlar að hleypa því þannig í uppnám að næstu verkefnisstjórnir sem á eftir koma hafi kannski ekkert um málið að segja held ég að við ættum bara að stoppa núna	O O O C O C O O O O O O O C O O O O O C O O O C C O O O C O O C O	ef hæstv. ráðherra ætlar að hleypa því þannig í uppnám að næstu verkefnisstjórnir kannski hafi ekkert sem á koma eftir segja um málið að held ég að við ættum bara að stoppa núna	O O O C O C O O O O O O O O F O O O F O F O O O C O O O C O O C O
302	Við skulum ekki vera að eyða pening í að láta fólk vinna eitthvað sem skiptir svo engu máli .	við skulum ekki vera að eyða pening í að láta fólk vinna eitthvað sem skiptir svo engu máli	O C O C O C O O O C O C O O C O O O	við ekki vera skulum að eyða pening láta í að vinna fólk eitthvað sem skiptir svo engu máli	O O F F O C O F O O F O O O C O O O
303	Það er bara fullkomið rugl .	það er bara fullkomið rugl	O C O O O	það er bara fullkomið rugl	O C O O O
304	Það voru hennar ráðuneyti og samflokksmaður fyrr í þessu sama ráðuneyti sem komust að þeirri niðurstöðu Forseti hringir . að Hvammsvirkjun væri sú eina sem væri lögleg áfram út af meðferð verkefnisstjórnarinnar og ég spyr : Er hún sem sagt á öðru máli ?	það voru hennar ráðuneyti og samflokksmaður fyrr í þessu sama ráðuneyti sem komust að þeirri niðurstöðu forseti hringir að hvammsvirkjun væri sú eina sem væri lögleg áfram út af meðferð verkefnisstjórnarinnar og ég spyr er hún sem sagt á öðru máli	O C O O O O O O O O O O C O O O O O C O O O C O O O O O O O C O O C C O O C O O O	það hennar ráðuneyti og samflokksmaður fyrr í þessu sama ráðuneyti voru sem að þeirri væri komust niðurstöðu að hvammsvirkjun sú eina sem lögleg áfram út af meðferð væri verkefnisstjórnarinnar forseti hringir og ég spyr er hún sem sagt á öðru máli	O O O O O O O O O O F O O O F F O O O O O O O O O O O F O O C O O C C O O C O O O
305	Virðulegi forseti . Ég ætla nú ekki að eyða tíma hér til að fara yfir mismunandi hugmyndir okkar hv. þingmanns um markaðssetningu eða hvernig neikvæð auglýsing virkar eða hvort Eyjafjallajökull hafi verið neikvæð eða jákvæð auglýsing .	virðulegi forseti ég ætla nú ekki að eyða tíma hér til að fara yfir mismunandi hugmyndir okkar hv. þingmanns um markaðssetningu eða hvernig neikvæð auglýsing virkar eða hvort eyjafjallajökull hafi verið neikvæð eða jákvæð auglýsing	O O O C O O O C O O O O C O O O O O O O O O O O C C O O O O O O O O C	virðulegi forseti ætla ég nú ekki að eyða tíma hér verið til að yfir fara mismunandi hugmyndir okkar hafi hv. þingmanns um markaðssetningu eða hvort eyjafjallajökull neikvæð eða jákvæð auglýsing eða hvernig neikvæð auglýsing virkar	O O F O O O O C O O F O O O F O O O F O O O O O O O O O O O O O O O C
